Index,Time,sensor0_raw_v,sensor0_filtered_v,sensor0_delta_v,sensor0_threshold_v,sensor0_hit_count
91645,91.645416,0.813113511,0.796763897,-0.16624397,0.0547888651,0
91646,91.646418,0.707545757,0.797262013,-0.165745854,0.0547888651,0
91647,91.647419,0.485934049,0.797929764,-0.165078104,0.0547888651,0
91648,91.648416,0.408571422,0.798610747,-0.16439712,0.0547888651,0
91649,91.649417,0.408571422,0.799322665,-0.163685203,0.0547888651,0
91650,91.650416,0.410989016,0.799586415,-0.163421452,0.0547888651,0
91651,91.651418,0.5657143,0.79972434,-0.163283527,0.0547888651,0
91652,91.652416,0.492380947,0.799557149,-0.163450718,0.0547888651,0
91653,91.653433,0.492380947,0.79919529,-0.163812578,0.0547888651,0
91654,91.654418,0.486739933,0.799115598,-0.163892269,0.0547888651,0
91655,91.655417,0.527032971,0.798824549,-0.164183319,0.0547888651,0
91656,91.656413,1.27970695,0.798661351,-0.164346516,0.0547888651,0
91657,91.657419,0.855018318,0.798432589,-0.164575279,0.0547888651,0
91658,91.658413,0.407765567,0.797838092,-0.165169775,0.0547888651,0
91659,91.659419,0.944468856,0.797360003,-0.165647864,0.0547888651,0
91660,91.660413,0.944468856,0.79670316,-0.166304708,0.0547888651,0
91661,91.661419,0.525421262,0.795873106,-0.167134762,0.0547888651,0
91662,91.662412,0.549597085,0.795048058,-0.167959809,0.0547888651,0
91663,91.663418,0.414212435,0.794159293,-0.168848574,0.0547888651,0
91664,91.664435,0.414212435,0.793266177,-0.16974169,0.0547888651,0
91665,91.665412,0.641465187,0.792217612,-0.170790255,0.0547888651,0
91666,91.666414,0.406153828,0.79104811,-0.171959758,0.0547888651,0
91667,91.667415,0.755091548,0.789610684,-0.173397183,0.0547888651,0
91668,91.668414,0.755091548,0.788038135,-0.174969733,0.0547888651,0
91669,91.669415,0.83164835,0.786415219,-0.176592648,0.0547888651,0
91670,91.670434,0.78087908,0.784897149,-0.178110719,0.0547888651,0
91671,91.671417,0.556043923,0.783679247,-0.17932862,0.0547888651,0
91672,91.672418,0.54879117,0.782400131,-0.180607736,0.0547888651,0
91673,91.673416,0.700293005,0.781408608,-0.1798805,0.0547888651,0
91674,91.674427,0.685787559,0.780216336,-0.181072772,0.0547888651,0
91675,91.675413,0.685787559,0.779249012,-0.182040095,0.0547888651,0
91676,91.676414,0.854212463,0.778309464,-0.182979643,0.0547888651,0
91677,91.677416,0.41663003,0.777628183,-0.183660924,0.0547888651,0
91678,91.678414,0.626153827,0.77716893,-0.184120178,0.0547888651,0
91679,91.679415,0.462564081,0.776443601,-0.184845507,0.0547888651,0
91680,91.680413,0.939633667,0.775831997,-0.18545711,0.0547888651,0
91681,91.681415,0.406153828,0.775422931,-0.185866177,0.0547888651,0
91682,91.682414,0.61326009,0.774821281,-0.186467826,0.0547888651,0
91683,91.683416,0.61326009,0.774273992,-0.187015116,0.0547888651,0
91684,91.684454,0.513333321,0.7739169,-0.187372208,0.0547888651,0
91685,91.685414,0.805054903,0.773771584,-0.187517524,0.0547888651,0
91686,91.686416,0.828424871,0.773826063,-0.187463045,0.0547888651,0
91687,91.687419,0.589890122,0.773890376,-0.187398732,0.0547888651,0
91688,91.688417,0.436776549,0.773917437,-0.187371671,0.0547888651,0
91689,91.689419,0.406959713,0.773913205,-0.187375903,0.0547888651,0
91690,91.690419,0.406959713,0.774144351,-0.187144756,0.0547888651,0
91691,91.691413,1.19106221,0.774450898,-0.18683821,0.0547888651,0
91692,91.692420,0.923516452,0.77507478,-0.186214328,0.0547888651,0
91693,91.693414,1.41831505,0.775509953,-0.185779154,0.0547888651,0
91694,91.694412,0.844542086,0.775874794,-0.185414314,0.0547888651,0
91695,91.695439,1.07018316,0.776165545,-0.185123563,0.0547888651,0
91696,91.696431,1.30871797,0.776232958,-0.18505615,0.0547888651,0
91697,91.697414,0.878388286,0.776092947,-0.185196161,0.0547888651,0
91698,91.698417,0.878388286,0.775749266,-0.185539842,0.0547888651,0
91699,91.699415,0.545567751,0.775395274,-0.185893834,0.0547888651,0
91700,91.700418,0.588278353,0.775081873,-0.186207235,0.0547888651,0
91701,91.701416,1.09919417,0.77489233,-0.186396778,0.0547888651,0
91702,91.702418,1.06131864,0.774954796,-0.186334312,0.0547888651,0
91703,91.703417,0.408571422,0.775002301,-0.186286807,0.0547888651,0
91704,91.704419,0.419047624,0.775117457,-0.186171651,0.0547888651,0
91705,91.705418,0.419047624,0.775299609,-0.184169173,0.0547888651,0
91706,91.706416,0.408571422,0.775606692,-0.18386209,0.0547888651,0
91707,91.707427,0.554432213,0.776015818,-0.183452964,0.0547888651,0
91708,91.708418,0.718021989,0.776873231,-0.182595551,0.0547888651,0
91709,91.709413,0.789743602,0.777712941,-0.181755841,0.0547888651,0
91710,91.710419,0.611648321,0.778420389,-0.181048393,0.0547888651,0
91711,91.711414,1.13868129,0.779122055,-0.180346727,0.0547888651,0
91712,91.712420,1.35868132,0.779924691,-0.179544091,0.0547888651,0
91713,91.713412,1.35868132,0.780780315,-0.178688467,0.0547888651,0
91714,91.714418,1.09194136,0.781562507,-0.177906275,0.0547888651,0
91715,91.715420,1.5375824,0.782529891,-0.176938891,0.0547888651,0
