Index,Time,sensor0_raw_v,sensor0_filtered_v,sensor0_delta_v,sensor0_threshold_v,sensor0_hit_count
17449,17.448986,0.498827845,0.568117619,0.0265785456,0.110080227,35
17450,17.449985,0.409377277,0.566937149,0.0253980756,0.110054851,35
17451,17.450986,0.41501832,0.565601051,0.0240619779,0.110040046,35
17452,17.451984,0.317509145,0.564351618,0.0228125453,0.11002396,35
17453,17.452986,0.638241768,0.563441396,0.0219023228,0.110006988,35
17454,17.453983,0.872747242,0.562340677,0.0208016038,0.10998898,35
17455,17.454985,1.00087905,0.561272204,0.0197331309,0.109970026,35
17456,17.455986,1.9582417,0.560772598,0.0192335248,0.109970026,35
17457,17.457003,1.9582417,0.560359836,0.0188207626,0.109950647,35
17458,17.457984,0.460952371,0.559779406,0.0182403326,0.109910734,35
17459,17.458981,0.436776549,0.559128582,0.0175895095,0.109890029,35
17460,17.459983,0.697069585,0.5584656,0.016926527,0.109868832,35
17461,17.460981,0.58263737,0.558217764,0.0166786909,0.109847449,35
17462,17.461983,0.602783859,0.558204591,0.0166655183,0.109826058,35
17463,17.463059,1.07421243,0.558320582,0.0167815089,0.109804749,35
17464,17.463989,1.07421243,0.558320582,0.0167815089,0.109804749,35
17465,17.464987,0.477069587,0.558502853,0.0169090629,0.109762251,35
17466,17.465984,0.00564102549,0.558441281,0.0168474913,0.109740987,35
17467,17.467099,0.00161172159,0.558371961,0.0167781711,0.109719679,35
17468,17.467988,0.664835155,0.558472037,0.0168782473,0.10969843,35
17469,17.468987,0.73172158,0.55904007,0.0174462795,0.109677613,35
17470,17.469988,1.07985342,0.559852064,0.0182582736,0.109657429,35
17471,17.470986,0.44725275,0.560806632,0.019212842,0.109657429,35
17472,17.471988,0.44725275,0.561552286,0.0199584961,0.109638035,35
17473,17.472986,0.371501833,0.562505305,0.0209115148,0.109601341,35
17474,17.473988,0.381978005,0.56368959,0.0220957994,0.109584525,35
17475,17.474986,0.327985346,0.564981282,0.0233874917,0.109568998,35
17476,17.475982,1.55772889,0.565935671,0.0243418813,0.109554455,35
17477,17.477117,0.503663003,0.567180991,0.0255872011,0.109541267,35
17478,17.477982,0.330402911,0.567999661,0.0264058709,0.109529004,35
17479,17.478989,0.330402911,0.567999661,0.0264058709,0.109529004,35
17480,17.479982,0.407765567,0.569412112,0.0278183222,0.109517604,35
17481,17.480988,0.132967025,0.569447875,0.027854085,0.109496437,35
17482,17.481983,0.164395601,0.569271445,0.0276776552,0.109485649,35
17483,17.482981,0.913846135,0.569209516,0.027615726,0.109474786,35
17484,17.483984,0.833260059,0.569141686,0.0275478959,0.109463841,35
17485,17.484982,1.01860809,0.569126725,0.0275329351,0.109452866,35
17486,17.485988,0.361025631,0.569110453,0.0275166631,0.109452866,35
17487,17.486986,0.361025631,0.569110453,0.0275166631,0.109441869,35
17488,17.488020,0.806666672,0.56893754,0.02734375,0.109419495,35
17489,17.488985,0.591501832,0.568527579,0.0269337893,0.109407797,35
17490,17.489984,0.601172149,0.568063676,0.0264698863,0.109395556,35
17491,17.490987,0.485128194,0.567569911,0.0259761214,0.109382749,35
17492,17.491985,0.137802199,0.567156196,0.0255624056,0.109369472,35
17493,17.492987,0.657582402,0.566776872,0.0251830816,0.109355778,35
17494,17.493986,0.657582402,0.566776872,0.0251830816,0.109355778,35
17495,17.494988,0.775238097,0.564714372,0.0231205821,0.109341078,35
17496,17.495982,1.32161164,0.563461721,0.0218445063,0.109325208,35
17497,17.496984,0.576996326,0.562237084,0.0206198692,0.109308094,35
17498,17.497983,0.314285696,0.561108828,0.0194916129,0.109289855,35
17499,17.498986,0.438388258,0.560039759,0.018422544,0.109250516,35
17500,17.500259,0.656776547,0.559016168,0.0173989534,0.109229609,35
17501,17.500989,0.326373607,0.558264852,0.0166476369,0.109229609,35
17502,17.501988,0.326373607,0.558264852,0.0166476369,0.109208152,35
17503,17.502982,0.298974365,0.556690633,0.0150734186,0.109186053,35
17504,17.503989,1.06615388,0.556230783,0.0146135688,0.109163508,35
17505,17.504983,1.07904756,0.555765808,0.0141485929,0.109140664,35
17506,17.505985,0.658388257,0.555474937,0.0138577223,0.10911753,35
17507,17.506988,0.222417578,0.554689527,0.0130723119,0.109094217,35
17508,17.507986,0.788131833,0.554109156,0.0124919415,0.10907045,35
17509,17.508988,0.788131833,0.554109156,0.0123625398,0.109046362,35
17510,17.509987,0.335238099,0.553979754,0.0123625398,0.109022208,35
17511,17.511003,0.102344319,0.553843141,0.0122259259,0.108997971,35
17512,17.511981,0.494798541,0.553846717,0.0122295022,0.108973734,35
17513,17.512987,0.405347973,0.553586543,0.0119693279,0.108949505,35
17514,17.513988,0.518974364,0.553667009,0.0120497942,0.108925149,35
17515,17.514986,0.986373603,0.553820312,0.0122030973,0.108900815,35
17516,17.515983,1.06051278,0.553820312,0.0130498409,0.108876571,35
17517,17.516989,1.06051278,0.554667056,0.0130498409,0.108852796,35
17518,17.517982,1.17010987,0.554932952,0.0137164593,0.10882917,35
17519,17.519002,1.0274725,0.555754602,0.0141373873,0.108805776,35
17520,17.519988,1.13304031,0.555754602,0.014592886,0.108782634,35
17521,17.520986,0.215970695,0.556210101,0.015235126,0.108759783,35
17522,17.521996,0.374725282,0.556852341,0.0158133507,0.108737342,35
17523,17.522985,0.234505489,0.557430565,0.0164827704,0.108715296,35
17524,17.523983,0.234505489,0.558099985,0.0169375539,0.108693719,35
17525,17.524985,0.515750885,0.558554769,0.0169375539,0.108672462,35
17526,17.525985,0.222417578,0.559002161,0.0179676414,0.108651541,35
17527,17.526987,0.54879117,0.559584856,0.018871665,0.108631074,35
17528,17.527985,0.246593401,0.56048888,0.018871665,0.108611315,35
17529,17.528986,0.411794871,0.561143875,0.020062685,0.10859219,35
17530,17.529985,0.572967052,0.56159395,0.020062685,0.108573437,35
17531,17.530986,0.409377277,0.562045753,0.0205144882,0.108555086,35
17532,17.531984,0.409377277,0.562245667,0.0207144022,0.108536914,35
17533,17.533001,0.872747242,0.563057721,0.0215264559,0.108519487,35
17534,17.533987,0.89934063,0.563696861,0.0221655965,0.108502656,35
17535,17.534985,0.845348001,0.564005435,0.0224741697,0.108486131,35
17536,17.535982,0.425494492,0.564245641,0.0227143764,0.108469829,35
17537,17.536988,1.02666664,0.56361115,0.022079885,0.108452916,35
17538,17.537982,0.760732591,0.563743412,0.0222121477,0.108436123,35
17539,17.538988,0.760732591,0.56377852,0.0222472548,0.108419374,35
17540,17.539981,0.925934076,0.563776433,0.0222451687,0.10840261,35
17541,17.540987,0.954139173,0.56373924,0.0222079754,0.108385809,35
17542,17.541989,0.950915754,0.563169897,0.0216386318,0.108368471,35
17543,17.543003,0.341684967,0.56312573,0.0215944648,0.108351082,35
17544,17.543989,0.357802182,0.562805831,0.0212745667,0.108333409,35
17545,17.544987,0.534285724,0.562485158,0.0209538937,0.108315423,35
17546,17.545985,0.201465204,0.562203646,0.0206723809,0.108297192,35
17547,17.546982,0.201465204,0.561770976,0.0202397108,0.108278573,35
17548,17.547985,0.278021961,0.561042726,0.0195114613,0.108259335,35
17549,17.548983,0.508498132,0.56054765,0.0190163851,0.108239673,35
17550,17.549986,0.71641022,0.560125411,0.0185941458,0.108219668,35
17551,17.550984,0.936410248,0.559740186,0.018208921,0.108199358,35
17552,17.551987,0.45047617,0.559378743,0.0178474784,0.108178765,35
17553,17.553070,0.271575093,0.558610737,0.0166864395,0.10815759,35
17554,17.553985,0.271575093,0.558217704,0.0166864395,0.108136132,35
17555,17.554984,0.528644681,0.557886779,0.0163555145,0.108114436,35
17556,17.555981,0.821978033,0.557593226,0.0160619617,0.108092532,35
17557,17.556988,1.03875458,0.557325304,0.0157940388,0.108070441,35
17558,17.557982,0.350549459,0.556860864,0.0153295994,0.108048037,35
17559,17.558989,0.375531137,0.556493104,0.0149618387,0.108025394,35
17560,17.559983,0.506080568,0.556134701,0.014603436,0.108002514,35
17561,17.560982,0.513333321,0.555844665,0.014282167,0.107979447,35
17562,17.561984,0.513333321,0.556214035,0.0146515369,0.107956603,35
17563,17.562983,0.348131865,0.555945098,0.0143826008,0.107933588,35
17564,17.564005,1.15721607,0.555868506,0.0143060088,0.107910529,35
17565,17.564983,0.165201455,0.555878758,0.0143162608,0.107887477,35
17566,17.565985,0.28124541,0.555804372,0.0142418742,0.10786438,35
17567,17.566987,0.826813161,0.5557428,0.0141803026,0.107841238,35
17568,17.567986,0.192600727,0.556215286,0.0146527886,0.107818395,35
17569,17.568988,0.192600727,0.556897998,0.0153355002,0.107795998,35
17570,17.569987,0.169230759,0.55728054,0.0157180429,0.107773855,35
17571,17.570982,0.575384617,0.557542086,0.015979588,0.107751891,35
17572,17.572002,0.337655663,0.55785805,0.0162955523,0.107730143,35
17573,17.572988,0.828424871,0.558458269,0.016895771,0.107708827,35
17574,17.573987,0.233699635,0.558637738,0.0170752406,0.107687645,35
17575,17.575003,0.58263737,0.558902979,0.0173404813,0.107666656,35
17576,17.575984,1.05084252,0.559145212,0.0175827146,0.107645854,35
17577,17.576983,1.05084252,0.560275853,0.0187133551,0.107625939,35
17578,17.577986,0.469010979,0.560816765,0.0192542672,0.107606471,35
17579,17.578983,0.327985346,0.561076105,0.019513607,0.107587211,35
17580,17.579984,0.307838827,0.561218917,0.0196564198,0.10756807,35
17581,17.580982,0.0306227095,0.561425567,0.0198630691,0.107549116,35
17582,17.581983,0.0830036625,0.561686754,0.0201242566,0.10753037,35
17583,17.582981,1.09355307,0.562032461,0.0204699636,0.107511938,35
17584,17.583983,1.09355307,0.5623734,0.0208109021,0.10749381,35
17585,17.584996,0.967838824,0.562629461,0.0210669637,0.107475907,35
17586,17.585986,0.837289393,0.56287545,0.021312952,0.107458226,35
17587,17.586984,1.00893772,0.563058674,0.0214961767,0.107440718,35
17588,17.587985,0.959780216,0.563194513,0.0216320157,0.107423335,35
17589,17.588983,0.0136996331,0.563405395,0.0218428969,0.107406139,35
17590,17.589985,0.549597085,0.56397599,0.0224134922,0.107389495,35
17591,17.590983,0.353772879,0.564269483,0.0227069855,0.107373133,35
17592,17.591985,0.353772879,0.564328432,0.0227659345,0.107356831,35
17593,17.592983,0.868717909,0.563926876,0.0223878026,0.107340157,35
17594,17.593985,0.604395568,0.563475013,0.0219359398,0.10732305,35
17595,17.595020,0.262710631,0.563274384,0.0217353106,0.10730575,35
17596,17.595986,0.460146517,0.5631181,0.0215790272,0.107288301,35
17597,17.596984,0.59956044,0.56204778,0.0205087066,0.107269883,35
17598,17.597986,0.103956044,0.561699867,0.0201607943,0.107251152,35
17599,17.598984,0.103956044,0.561658025,0.0201189518,0.107232384,35
17600,17.599985,0.0620512813,0.561706483,0.0201674104,0.107213661,35
17601,17.600983,0.188571423,0.561657727,0.0201186538,0.107194901,35
17602,17.601986,0.722051263,0.560672402,0.0191333294,0.107175291,35
17603,17.602983,0.64710623,0.560284495,0.0187454224,0.107155368,35
17604,17.603985,0.751868129,0.560025811,0.0184867382,0.107135244,35
17605,17.604983,1.07421243,0.560021222,0.0184821486,0.107115112,35
17606,17.605988,0.643882751,0.559962034,0.0184229612,0.107094929,35
17607,17.607000,0.643882751,0.559876382,0.0183373094,0.107074678,35
17608,17.607981,0.230476186,0.559582293,0.01804322,0.107054204,35
17609,17.609009,0.0507692285,0.558887422,0.0173483491,0.107033186,35
17610,17.609981,0.785714269,0.558134675,0.016595602,0.107011616,35
17611,17.611130,0.528644681,0.55765599,0.0161169171,0.106989726,35
17612,17.612140,0.410989016,0.557523191,0.015984118,0.106967732,35
17613,17.612981,0.875970662,0.557285428,0.0157463551,0.106945574,35
17614,17.613988,0.240952373,0.55694139,0.015402317,0.106923185,35
17615,17.614983,0.240952373,0.556214869,0.014675796,0.106900327,35
17616,17.615984,0.359413922,0.555858552,0.0143194795,0.106877245,35
17617,17.617011,0.978314996,0.556182802,0.0146437287,0.106854364,35
17618,17.617998,0.322344303,0.556130707,0.0145916343,0.106831461,35
17619,17.618984,0.356996328,0.55639261,0.0148535371,0.106808707,35
17620,17.619983,0.581831515,0.556739688,0.0152006149,0.106786191,35
17621,17.620985,1.07501829,0.557097852,0.0155587792,0.106763899,35
17622,17.621984,1.07501829,0.558409274,0.0168702006,0.106742531,35
17623,17.622986,0.617289364,0.559063792,0.0175247192,0.106721655,35
17624,17.623985,1.15479851,0.559503794,0.0179647207,0.106701106,35
17625,17.624987,0.125714287,0.559702218,0.0182334185,0.106680766,35
17626,17.625981,0.0475457869,0.560023248,0.0185544491,0.106660679,35
17627,17.626983,0.564908445,0.560437143,0.0189683437,0.106640927,35
17628,17.627982,0.38278389,0.561212301,0.0197435021,0.106621824,35
17629,17.629010,0.535897434,0.562078178,0.0206093788,0.106603473,35
17630,17.630002,0.535897434,0.562594652,0.0211258531,0.106585577,35
17631,17.630989,0.585054934,0.563188493,0.0217196941,0.106568232,35
17632,17.631988,0.418241739,0.563776791,0.022307992,0.106551439,35
17633,17.632982,0.325567752,0.564702928,0.023234129,0.106535561,35
17634,17.633981,0.34893772,0.56587857,0.024409771,0.106520876,35
17635,17.634983,0.213553116,0.567181468,0.0257126689,0.106507599,35
17636,17.635985,0.350549459,0.568209589,0.0267407894,0.106495485,35
17637,17.636987,0.350549459,0.568576455,0.027107656,0.10648378,35
17638,17.637986,0.490769237,0.569524825,0.0280560255,0.1064732,35
17639,17.638988,0.24901098,0.569959044,0.0284902453,0.106463149,35
17640,17.639998,0.391648352,0.570292115,0.0288233161,0.106453493,35
17641,17.640984,0.233699635,0.570582747,0.0291139483,0.106444195,35
17642,17.641984,0.610036612,0.570383549,0.0289147496,0.106434643,35
17643,17.642986,1.12739921,0.570470154,0.0290013552,0.106425203,35
17644,17.643983,0.83003664,0.57018584,0.028717041,0.106415406,35
17645,17.644984,0.83003664,0.569886863,0.0284180641,0.106405228,35
17646,17.645985,0.760732591,0.569568157,0.0280993581,0.106394663,35
17647,17.646986,0.26432234,0.568686843,0.0272180438,0.106383041,35
17648,17.647984,1.25391936,0.567604661,0.0261358619,0.106370181,35
17649,17.648986,0.453699619,0.566853464,0.0253846645,0.106356487,35
17650,17.649984,0.568937719,0.566710114,0.0252413154,0.106342629,35
17651,17.651091,0.830842495,0.566291928,0.0248231292,0.106328323,35
17652,17.651982,0.830842495,0.565697074,0.0242282748,0.106313393,35
17653,17.652988,0.424688637,0.564761996,0.0232931972,0.106297508,35
17654,17.653982,0.401318669,0.563903272,0.022434473,0.106280774,35
17655,17.654988,0.225641027,0.563228011,0.021759212,0.106263399,35
17656,17.655984,0.259487182,0.562433779,0.0209649801,0.106245302,35
17657,17.656982,1.82285714,0.561598539,0.020082891,0.106226422,35
17658,17.657984,0.603589714,0.55997628,0.0184606314,0.106206208,35
17659,17.658982,0.596336961,0.559108198,0.0175925493,0.106185317,35
17660,17.659984,0.596336961,0.55826962,0.0167539716,0.1061638,35
17661,17.660982,0.928351641,0.557473123,0.0159574747,0.106141739,35
17662,17.662036,0.593919396,0.557143986,0.0156283379,0.106119454,35
17663,17.662985,0.448058605,0.55640167,0.0148860216,0.10609667,35
17664,17.663983,0.888864458,0.556201994,0.0146863461,0.106073774,35
17665,17.664984,0.211941391,0.556159079,0.0146434307,0.106050849,35
17666,17.665986,0.0846153796,0.556157053,0.0146414042,0.106027916,35
17667,17.666987,0.0846153796,0.556457877,0.0149422288,0.106005177,35
17668,17.667985,0.164395601,0.556664884,0.0151492357,0.105982572,35
17669,17.668987,0.552820504,0.556377411,0.0148617625,0.105959781,35
17670,17.669985,0.725274742,0.555945933,0.0144302845,0.105936721,35
17671,17.670986,0.963003635,0.555807471,0.0142918229,0.105913572,35
17672,17.671984,0.644688606,0.55627203,0.0147563815,0.105890714,35
17673,17.672986,0.293333322,0.556834638,0.0153189898,0.10586822,35
17674,17.673997,0.326373607,0.556983888,0.0154682398,0.105845824,35
17675,17.674982,0.326373607,0.556710482,0.0151948333,0.105823249,35
17676,17.675984,0.227252737,0.556742132,0.0152264833,0.105800688,35
17677,17.676985,1.06857145,0.557296157,0.0157805085,0.1057785,35
17678,17.677983,1.16124535,0.55829376,0.0167781115,0.105757006,35
17679,17.678985,1.0822711,0.558516622,0.0170009732,0.105735675,35
17680,17.679984,1.0202198,0.558745325,0.0172296762,0.105714507,35
17681,17.680986,0.473040283,0.558977127,0.0174614787,0.105693512,35
17682,17.681985,0.473040283,0.559239745,0.0177240968,0.105672717,35
17683,17.683000,0.474651992,0.560145795,0.018630147,0.105652615,35
17684,17.683998,0.409377277,0.560382426,0.0188667774,0.105632715,35
17685,17.684985,0.59794873,0.560498238,0.0189825892,0.105612904,35
17686,17.685987,0.759926736,0.560455263,0.0189396143,0.105593055,35
17687,17.686981,0.800219774,0.560557127,0.0190414786,0.105573297,35
17688,17.687988,0.0749450549,0.560794532,0.0192788839,0.105553716,35
17689,17.688982,0.400512815,0.561481595,0.0199581385,0.105534725,35
17690,17.689981,0.400512815,0.561623156,0.0200996995,0.105515838,35
17691,17.690983,0.412600726,0.561540306,0.020016849,0.105496883,35
17692,17.691982,0.4996337,0.561106622,0.0195831656,0.105477564,35
17693,17.692984,0.635824144,0.56085676,0.019333303,0.105458036,35
17694,17.694007,0.649523795,0.56114316,0.0196197033,0.105438739,35
17695,17.695003,0.644688606,0.561565757,0.0200423002,0.105419807,35
17696,17.695984,0.28124541,0.561738849,0.0202153921,0.105401017,35
17697,17.696983,0.28124541,0.561475933,0.019952476,0.105382003,35
17698,17.697986,0.826007307,0.561152458,0.0196290016,0.105362713,35
17699,17.698984,0.926739931,0.5612064,0.0196829438,0.105343468,35
17700,17.699987,0.215970695,0.561242998,0.0197195411,0.105324253,35
17701,17.700985,0.926739931,0.561216772,0.019693315,0.105305016,35
17702,17.701987,0.295750916,0.560704768,0.0191813111,0.105285347,35
17703,17.702986,0.479487181,0.559695125,0.0181716681,0.10526488,35
17704,17.703988,0.371501833,0.559290171,0.0177667141,0.1052441,35
17705,17.704987,0.371501833,0.558934093,0.0174106359,0.105223045,35
17706,17.706071,0.435164839,0.558706224,0.0171827674,0.105201825,35
17707,17.706985,0.438388258,0.558399558,0.0168761015,0.105180383,35
17708,17.707984,0.381978005,0.558356822,0.016833365,0.10515891,35
17709,17.708986,0.21677655,0.557885408,0.0163619518,0.105137095,35
17710,17.709983,0.553626359,0.557959795,0.0164363384,0.105115339,35
17711,17.710984,0.419853479,0.558380902,0.0168574452,0.105093881,35
17712,17.711982,0.419853479,0.558729291,0.0172058344,0.105072677,35
17713,17.712984,0.147472531,0.558955908,0.0174324512,0.105051637,35
17714,17.713982,0.440805852,0.558374584,0.0168511271,0.105030172,35
17715,17.714984,0.711575091,0.558112323,0.0165888667,0.105008513,35
17716,17.715984,0.753479838,0.558111966,0.0165885091,0.104986861,35
17717,17.716999,0.594725251,0.559104562,0.0175811052,0.104965933,35
17718,17.717984,0.205494508,0.559516013,0.0179925561,0.104945317,35
17719,17.718983,0.263516486,0.559663713,0.0181402564,0.104924813,35
17720,17.719984,0.263516486,0.559786081,0.0182626247,0.104904406,35
17721,17.720982,0.394065917,0.559903622,0.0183567405,0.104884073,35
17722,17.721984,0.334432214,0.560447872,0.0189009905,0.104864165,35
17723,17.722982,0.118461534,0.561182916,0.019636035,0.104844868,35
17724,17.723984,0.875164807,0.561716855,0.0201699734,0.104826018,35
17725,17.724982,1.07098901,0.562164426,0.0206175447,0.104807556,35
17726,17.725986,0.228864461,0.562628329,0.0210814476,0.10478951,35
17727,17.727015,0.228864461,0.563396573,0.0218496919,0.104772165,35
17728,17.727982,0.838095248,0.563979566,0.0224326849,0.104755372,35
17729,17.728989,0.715604365,0.565183401,0.0236365199,0.104739755,35
17730,17.729983,0.835677624,0.565988243,0.0244413614,0.104724966,35
17731,17.730989,0.26432234,0.566296518,0.0247496367,0.104710504,35
17732,17.731982,0.819560409,0.566705823,0.0251589417,0.104696468,35
17733,17.732988,0.643882751,0.566883385,0.025336504,0.104682617,35
17734,17.733982,0.697069585,0.567787945,0.0262410641,0.104669757,35
17735,17.734988,0.697069585,0.568301022,0.0267541409,0.104657471,35
17736,17.735985,0.796190441,0.568480432,0.0269335508,0.104645401,35
17737,17.736982,1.19831502,0.568298876,0.0267519951,0.104633108,35
17738,17.738029,0.73010987,0.568428874,0.0268819928,0.104620956,35
17739,17.738983,0.568131864,0.568821788,0.0272749066,0.104609258,35
17740,17.739981,0.636629999,0.569355249,0.0278083682,0.104598179,35
17741,17.741000,0.48109889,0.569725215,0.0281783342,0.10458754,35
17742,17.741986,0.48109889,0.569081962,0.0275350809,0.104576133,35
17743,17.742984,0.388424903,0.56897831,0.0274314284,0.1045646,35
17744,17.743986,0.268351644,0.569048822,0.0275019407,0.104553148,35
17745,17.744985,0.506886423,0.569190145,0.0276432633,0.104541853,35
17746,17.745982,0.178095236,0.569098592,0.0275517106,0.104530454,35
17747,17.746981,0.33201465,0.568814814,0.0272679329,0.104518712,35
17748,17.747983,1.01780224,0.568753898,0.0272070169,0.104506895,35
17749,17.748999,0.00886446889,0.568556488,0.0270096064,0.104494855,35
17750,17.749985,0.00886446889,0.568346679,0.026799798,0.104482561,35
17751,17.750984,0.464981675,0.568327546,0.0267806649,0.104470246,35
17752,17.751986,0.425494492,0.568045259,0.0264983773,0.104457602,35
17753,17.752985,0.743003666,0.567940295,0.0262996554,0.104444742,35
17754,17.753988,0.659194112,0.567370355,0.0257297158,0.104431242,35
17755,17.754986,0.585054934,0.567184806,0.0255441666,0.104417548,35
17756,17.755984,0.78087908,0.567372441,0.025731802,0.10440404,35
17757,17.756982,0.78087908,0.566844404,0.0252037644,0.104389966,35
17758,17.757984,0.64871794,0.566797674,0.0251570344,0.104375839,35
17759,17.758983,0.0572161153,0.566441238,0.0248005986,0.104361326,35
17760,17.760023,0.21677655,0.565976918,0.0243362784,0.104346327,35
17761,17.760987,0.120073259,0.565734684,0.0240940452,0.104331084,35
17762,17.761986,0.403736264,0.565830827,0.0241901875,0.104315937,35
17763,17.762988,0.454505473,0.565501153,0.0238605142,0.104300439,35
17764,17.763987,0.374725282,0.565239727,0.0235990882,0.104300439,35
17765,17.764981,0.374725282,0.565027475,0.0233868361,0.104284689,35
17766,17.765983,0.575384617,0.56510812,0.0234674811,0.10425283,35
17767,17.766985,0.0725274682,0.565155268,0.0235146284,0.10423699,35
17768,17.767984,0.146666661,0.564781725,0.0231410861,0.104220778,35
17769,17.768986,0.612454176,0.563808322,0.0221676826,0.104203627,35
17770,17.769985,0.175677657,0.563155472,0.021514833,0.104185864,35
17771,17.770987,0.174065933,0.562900901,0.0212602615,0.104167879,35
17772,17.771996,0.174065933,0.562793016,0.0211523771,0.104167879,35
17773,17.772985,0.585860789,0.562364399,0.0207237601,0.104131326,35
17774,17.773984,0.406153828,0.561897337,0.0202566981,0.104112446,35
17775,17.774985,0.590695977,0.561507761,0.0198671222,0.104093239,35
17776,17.775985,0.458534777,0.560885012,0.0192443728,0.104073517,35
17777,17.776986,0.369890094,0.56025809,0.0186174512,0.104053289,35
17778,17.777985,1.15641022,0.559748352,0.0181077123,0.104032665,35
17779,17.778986,0.956556737,0.559175789,0.0175351501,0.104032665,35
17780,17.779984,0.956556737,0.558645904,0.0170052648,0.10401161,35
17781,17.780986,1.0822711,0.558106959,0.0164663196,0.103968337,35
17782,17.782002,0.372307688,0.558230996,0.0165903568,0.103946596,35
17783,17.782987,1.12981689,0.557956815,0.0163161755,0.103924677,35
17784,17.783986,1.13868129,0.557693303,0.0160526633,0.103902563,35
17785,17.784987,0.219194129,0.557378769,0.0156756043,0.103880197,35
17786,17.785989,0.153919414,0.556822598,0.0151194334,0.103857473,35
17787,17.786982,0.153919414,0.556822598,0.0141988993,0.103857473,35
17788,17.787988,0.402930409,0.554773271,0.0130701065,0.103834167,35
17789,17.788982,0.218388274,0.553675473,0.0119723082,0.103785694,35
17790,17.789988,0.440805852,0.552576005,0.0108728409,0.10376063,35
17791,17.790981,0.543956041,0.551310301,0.00960713625,0.103735015,35
17792,17.791987,0.284468859,0.550022185,0.00831902027,0.103708915,35
17793,17.793003,0.568937719,0.54921627,0.00751310587,0.103682548,35
17794,17.793989,0.236923069,0.549141765,0.00743860006,0.103682548,35
17795,17.794987,0.236923069,0.548776865,0.00707370043,0.103656158,35
17796,17.795997,0.463369966,0.548305511,0.0066023469,0.103603005,35
17797,17.796983,0.241758242,0.548772454,0.00706928968,0.103576496,35
17798,17.797981,0.209523812,0.548414767,0.00671160221,0.10354989,35
17799,17.798983,0.759120882,0.548022151,0.00631898642,0.103523172,35
17800,17.799981,0.721245408,0.547660291,0.00595712662,0.103496358,35
17801,17.800983,0.771208763,0.547323167,0.00562000275,0.103469461,35
17802,17.801981,0.771208763,0.547323167,0.00535774231,0.103469461,35
17803,17.802983,0.998461545,0.546692669,0.00498950481,0.103442512,35
17804,17.804003,0.175677657,0.546321988,0.00461882353,0.103388369,35
17805,17.804988,0.406153828,0.545913935,0.00421077013,0.103361174,35
17806,17.805981,0.842124522,0.545497715,0.0037945509,0.10333392,35
17807,17.806983,0.154725268,0.54560107,0.00389790535,0.103306688,35
17808,17.807989,0.0120879123,0.545681655,0.00397849083,0.103279456,35
17809,17.808982,0.273186803,0.546277344,0.00457417965,0.103279456,35
17810,17.809982,0.273186803,0.546277344,0.00457417965,0.103252336,35
17811,17.810984,0.154725268,0.546943069,0.00523990393,0.103225306,35
17812,17.811983,0.352161169,0.54756254,0.005859375,0.103171498,35
17813,17.812985,0.669670343,0.548353851,0.00665068626,0.103144869,35
17814,17.814008,0.709157526,0.54903543,0.00733226538,0.103118449,35
17815,17.814999,0.76395601,0.549576998,0.00787383318,0.103092201,35
17816,17.815988,0.463369966,0.550446987,0.00874382257,0.103066258,35
17817,17.816987,0.463369966,0.550446987,0.00874382257,0.103066258,35
17818,17.817982,0.689010978,0.550729394,0.0091356039,0.103040449,35
17819,17.818989,0.725274742,0.551240504,0.00964671373,0.10298907,35
17820,17.819983,0.932380915,0.551637053,0.0100432634,0.102963649,35
17821,17.820982,1.15721607,0.551984847,0.0103910565,0.102938376,35
17822,17.821984,0.753479838,0.551377118,0.00978332758,0.102912843,35
17823,17.822982,0.475457877,0.551631272,0.0100374818,0.102887422,35
17824,17.823985,0.0934798494,0.551978648,0.0103848577,0.102887422,35
17825,17.824983,0.0934798494,0.551978648,0.0103848577,0.102862149,35
17826,17.826005,0.570549428,0.552336276,0.0107424855,0.102836937,35
17827,17.827002,0.712380946,0.552506626,0.0109128356,0.102786779,35
17828,17.827989,0.288498163,0.553204536,0.0116107464,0.102786779,35
17829,17.828988,0.796190441,0.553572357,0.0119785666,0.102762081,35
17830,17.829982,0.536703289,0.553771138,0.0121773481,0.102737561,35
17831,17.830989,0.64710623,0.554242253,0.0126484632,0.102713145,35
17832,17.831983,0.64710623,0.554242253,0.0126939416,0.102688976,35
17833,17.832982,0.360219777,0.554287732,0.0126939416,0.102664828,35
17834,17.833984,0.301391929,0.553895891,0.0123021007,0.102640733,35
17835,17.834983,0.466593385,0.553685188,0.0120913982,0.102616385,35
17836,17.835988,0.301391929,0.553413868,0.0118200779,0.102591917,35
17837,17.836987,1.56901097,0.553266644,0.0116728544,0.10256733,35
17838,17.837981,0.273186803,0.553767502,0.0121737123,0.102542654,35
17839,17.838997,1.11450553,0.553895712,0.0123019218,0.102518231,35
17840,17.839986,1.11450553,0.553895712,0.0123019218,0.102493882,35
17841,17.840983,0.159560442,0.553855956,0.0122621655,0.102469623,35
17842,17.841984,0.502857149,0.554421365,0.0128275752,0.102445245,35
17843,17.842982,0.232893765,0.555099905,0.0135061145,0.102421172,35
17844,17.843984,0.307838827,0.555238724,0.0136449337,0.102397479,35
17845,17.844982,0.73010987,0.555238724,0.0137093067,0.102373868,35
17846,17.845986,0,0.555303097,0.0138863921,0.102350295,35
17847,17.846984,0,0.555480182,0.0140942931,0.102326818,35
